Defect,Level,Run,Passed,Baseline_Volume,Baseline_Effort,Fix_Volume,Fix_Effort,Delta_Volume,Delta_Effort
defect1_py,CODE_ERROR_TEST,1,0,185.46604019833754,1609.5802774355723,199.68581616031315,1572.5258022624662,14.219775961975614,-37.054475173106084
defect1_py,CODE_ERROR_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,252.6150117466338,1932.5048398617487,67.14897154829626,322.9245624261764
defect1_py,CODE_ERROR_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_ERROR_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,CODE_ERROR_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_ERROR_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_TEST_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_TEST_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_TEST_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,320.0,2629.5652173913045,134.53395980166246,1019.9849399557322
defect1_py,CODE_TEST_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_TEST_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,312.1143675543732,3519.089494175558,126.64832735603565,1909.5092167399855
defect1_py,CODE_DOCSTRING_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_DOCSTRING_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_DOCSTRING_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_DOCSTRING_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_SLICE_BLOCK_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,199.68581616031315,1315.577141762063,14.219775961975614,-294.0031356735092
defect1_py,CODE_SLICE_BLOCK_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_SLICE_BLOCK_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,199.68581616031315,1315.577141762063,14.219775961975614,-294.0031356735092
defect1_py,CODE_SLICE_BACKWARD_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_SLICE_BACKWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,ERROR_TEST_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,ERROR_TEST_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,232.98948760601,1863.91590084808,47.52344740767245,254.33562341250763
defect1_py,ERROR_TEST_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,323.85477931016226,3481.4388775842444,138.38873911182472,1871.8586001486722
defect1_py,ERROR_TEST_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,201.7383500317309,1755.1236452760588,16.272309833393365,145.54336784048655
defect1_py,ERROR_TEST_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,ERROR_DOCSTRING_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,199.68581616031315,1315.577141762063,14.219775961975614,-294.0031356735092
defect1_py,ERROR_DOCSTRING_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,297.25177862321254,2016.1424984878763,111.785738424875,406.56222105230404
defect1_py,ERROR_DOCSTRING_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,ERROR_DOCSTRING_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,197.15338753100974,1656.0884552604819,11.687347332672203,46.50817782490958
defect1_py,ERROR_SLICE_BLOCK_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,225.94568133670737,1658.9169761300357,40.47964113836983,49.336698694463394
defect1_py,ERROR_SLICE_BLOCK_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,ERROR_SLICE_BLOCK_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,202.11890788006698,1498.0577878169672,16.652867681729447,-111.52248961860505
defect1_py,ERROR_SLICE_BACKWARD_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,ERROR_SLICE_BACKWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,ERROR_SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,252.6150117466338,1932.5048398617487,67.14897154829626,322.9245624261764
defect1_py,TEST_DOCSTRING_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,TEST_DOCSTRING_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,257.47299274176135,1969.6683944744743,72.00695254342381,360.08811703890206
defect1_py,TEST_DOCSTRING_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,TEST_DOCSTRING_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,TEST_SLICE_BLOCK_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,TEST_SLICE_BLOCK_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,TEST_SLICE_BLOCK_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,392.91430010961574,3274.285834246798,207.4482599112782,1664.7055568112257
defect1_py,TEST_SLICE_BACKWARD_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,202.11890788006698,1257.628760142639,16.652867681729447,-351.9515172929332
defect1_py,TEST_SLICE_BACKWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,306.0528026930371,2390.126649602766,120.58676249469957,780.5463721671938
defect1_py,TEST_SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,DOCSTRING_SLICE_BLOCK_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,322.0227601751469,3719.362880022947,136.55671997680938,2109.7826025873746
defect1_py,DOCSTRING_SLICE_BLOCK_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,201.7383500317309,1755.1236452760588,16.272309833393365,145.54336784048655
defect1_py,DOCSTRING_SLICE_BLOCK_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,278.826585479341,2509.439269314069,93.36054528100348,899.8589918784967
defect1_py,DOCSTRING_SLICE_BACKWARD_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,201.7383500317309,1755.1236452760588,16.272309833393365,145.54336784048655
defect1_py,DOCSTRING_SLICE_BACKWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,DOCSTRING_SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,SLICE_BLOCK_SLICE_BACKWARD_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,227.5489532989615,2047.9405796906535,42.082913100623955,438.36030225508125
defect1_py,SLICE_BLOCK_SLICE_BACKWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,SLICE_BLOCK_SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,SLICE_BACKWARD_SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,BASELINE,1,0,185.46604019833754,1609.5802774355723,,,,
defect2_py,CODE_ERROR_TEST,1,1,85.83671966625714,327.74020236207275,100.07820003461549,509.4890183580425,14.241480368358353,181.74881599596972
defect2_py,CODE_ERROR_DOCSTRING,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_ERROR_SLICE_BLOCK,1,1,85.83671966625714,327.74020236207275,100.07820003461549,509.4890183580425,14.241480368358353,181.74881599596972
defect2_py,CODE_ERROR_SLICE_BACKWARD,1,0,85.83671966625714,327.74020236207275,82.0447025077789,382.8752783696349,-3.792017158478245,55.135076007562134
defect2_py,CODE_ERROR_SLICE_FORWARD,1,1,85.83671966625714,327.74020236207275,100.07820003461549,509.4890183580425,14.241480368358353,181.74881599596972
defect2_py,CODE_ERROR_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,82.0447025077789,382.8752783696349,-3.792017158478245,55.135076007562134
defect2_py,CODE_TEST_DOCSTRING,1,1,85.83671966625714,327.74020236207275,100.07820003461549,509.4890183580425,14.241480368358353,181.74881599596972
defect2_py,CODE_TEST_SLICE_BLOCK,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_TEST_SLICE_BACKWARD,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_TEST_SLICE_FORWARD,1,0,85.83671966625714,327.74020236207275,82.0447025077789,382.8752783696349,-3.792017158478245,55.135076007562134
defect2_py,CODE_TEST_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_DOCSTRING_SLICE_BLOCK,1,1,85.83671966625714,327.74020236207275,100.07820003461549,509.4890183580425,14.241480368358353,181.74881599596972
