Defect,Level,Run,Passed,Baseline_Volume,Baseline_Effort,Fix_Volume,Fix_Effort,Delta_Volume,Delta_Effort
defect1_py,CODE_ERROR,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,CODE_TEST,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_DOCSTRING,1,1,185.46604019833754,1609.5802774355723,261.5188126189908,2353.6693135709174,76.05277242065327,744.0890361353452
defect1_py,CODE_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,297.25177862321254,2016.1424984878763,111.785738424875,406.56222105230404
defect1_py,CODE_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,CODE_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,202.11890788006698,1498.0577878169672,16.652867681729447,-111.52248961860505
defect1_py,CODE_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,ERROR_TEST,1,1,185.46604019833754,1609.5802774355723,247.25415011250038,2101.6602759562534,61.788109914162845,492.0799985206811
defect1_py,ERROR_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,1071.1794711943007,-18.094247824228063,-538.4008062412715
defect1_py,ERROR_SLICE_BLOCK,1,1,185.46604019833754,1609.5802774355723,309.1341075233367,2715.9639446693154,123.66806732499916,1106.3836672337432
defect1_py,ERROR_SLICE_BACKWARD,1,1,185.46604019833754,1609.5802774355723,387.7443751081734,2714.210625757214,202.27833490983588,1104.6303483216418
defect1_py,ERROR_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.75424759098897,1136.3789264389914,0.2882073926514295,-473.2013509965809
defect1_py,ERROR_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,221.13832641464978,1571.2460034725116,35.672286216312244,-38.334273963060696
defect1_py,TEST_DOCSTRING,1,1,185.46604019833754,1609.5802774355723,291.47885970765435,2165.271529256861,106.01281950931681,555.6912518212887
defect1_py,TEST_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,232.19280948873623,2155.0395130673332,46.72676929039869,545.459235631761
defect1_py,TEST_SLICE_BACKWARD,1,1,185.46604019833754,1609.5802774355723,271.0285876233177,2111.1700509605803,85.56254742498018,501.589773525008
defect1_py,TEST_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,TEST_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,299.32032633211963,2993.2032633211966,113.8542861337821,1383.6229858856243
defect1_py,DOCSTRING_SLICE_BLOCK,1,1,185.46604019833754,1609.5802774355723,235.02198590705464,2052.9861710116243,49.555945708717104,443.405893576052
defect1_py,DOCSTRING_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,213.6173847296373,1507.8874216209692,28.15134453129977,-101.69285581460304
defect1_py,DOCSTRING_SLICE_FORWARD,1,1,185.46604019833754,1609.5802774355723,227.5489532989615,2047.9405796906535,42.082913100623955,438.36030225508125
