Defect,Level,Run,Passed,Baseline_Volume,Baseline_Effort,Fix_Volume,Fix_Effort,Delta_Volume,Delta_Effort
defect1_py,CODE_ERROR_TEST,1,0,185.46604019833754,1609.5802774355723,244.4228653433368,2199.8057880900315,58.95682514499927,590.2255106544592
defect1_py,CODE_ERROR_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,244.4228653433368,2199.8057880900315,58.95682514499927,590.2255106544592
defect1_py,CODE_ERROR_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,160.4736875252405,1107.2684439241596,-24.99235267309703,-502.3118335114127
defect1_py,CODE_ERROR_SLICE_BACKWARD,1,1,185.46604019833754,1609.5802774355723,335.7725475225224,2221.2645451489943,150.30650732418488,611.6842677134221
defect1_py,CODE_ERROR_SLICE_FORWARD,1,1,185.46604019833754,1609.5802774355723,278.826585479341,2509.439269314069,93.36054528100348,899.8589918784967
defect1_py,CODE_ERROR_SLICE_UNION,1,1,185.46604019833754,1609.5802774355723,235.02198590705464,2052.9861710116243,49.555945708717104,443.405893576052
defect1_py,CODE_TEST_DOCSTRING,1,1,185.46604019833754,1609.5802774355723,247.25415011250038,2101.6602759562534,61.788109914162845,492.0799985206811
defect1_py,CODE_TEST_SLICE_BLOCK,1,1,185.46604019833754,1609.5802774355723,291.47885970765435,2165.271529256861,106.01281950931681,555.6912518212887
defect1_py,CODE_TEST_SLICE_BACKWARD,1,1,185.46604019833754,1609.5802774355723,278.826585479341,2509.439269314069,93.36054528100348,899.8589918784967
defect1_py,CODE_TEST_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,242.49926261033693,1684.731719187604,57.03322241199939,75.15144175203181
defect1_py,CODE_TEST_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_DOCSTRING_SLICE_BLOCK,1,1,185.46604019833754,1609.5802774355723,355.0,2721.666666666667,169.53395980166246,1112.0863892310947
defect1_py,CODE_DOCSTRING_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_DOCSTRING_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_DOCSTRING_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,,,,
defect1_py,CODE_SLICE_BLOCK_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,218.26124091941205,1592.0231690592407,32.79520072107451,-17.5571083763316
defect1_py,CODE_SLICE_BLOCK_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,213.6173847296373,1507.8874216209692,28.15134453129977,-101.69285581460304
defect1_py,CODE_SLICE_BLOCK_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
