Defect,Level,Run,Passed,Baseline_Volume,Baseline_Effort,Fix_Volume,Fix_Effort,Delta_Volume,Delta_Effort
defect1_py,CODE_ERROR,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,CODE_TEST,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,CODE_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,CODE_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,781.9365291673137,-47.164341161941934,-827.6437482682586
defect1_py,CODE_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,CODE_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,CODE_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,781.9365291673137,-47.164341161941934,-827.6437482682586
defect1_py,ERROR_TEST,1,0,185.46604019833754,1609.5802774355723,127.37720526058406,744.6667384464914,-58.088834937753475,-864.9135389890808
defect1_py,ERROR_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,230.75303625876498,1430.6688248043429,45.28699606042744,-178.9114526312294
defect1_py,ERROR_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,277.43499338166504,2822.901057658442,91.9689531833275,1213.3207802228696
defect1_py,ERROR_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,140.55415752892034,737.9093270268318,-44.911882669417196,-871.6709504087405
defect1_py,ERROR_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,ERROR_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,167.37179237410948,878.7019099640747,-18.094247824228063,-730.8783674714975
defect1_py,TEST_DOCSTRING,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,781.9365291673137,-47.164341161941934,-827.6437482682586
defect1_py,TEST_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,190.3981037807637,1445.8356005851745,4.932063582426167,-163.7446768503978
defect1_py,TEST_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,183.39850002884629,1192.090250187501,-2.0675401694912523,-417.4900272480713
defect1_py,TEST_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,TEST_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,781.9365291673137,-47.164341161941934,-827.6437482682586
defect1_py,DOCSTRING_SLICE_BLOCK,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1925.9934943673513,0.0,316.41321693177906
defect1_py,DOCSTRING_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1925.9934943673513,0.0,316.41321693177906
defect1_py,DOCSTRING_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,218.7248250995196,1381.419947996966,33.258784901182054,-228.16032943860637
defect1_py,DOCSTRING_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,781.9365291673137,-47.164341161941934,-827.6437482682586
defect1_py,SLICE_BLOCK_SLICE_BACKWARD,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,1188.1373235399442,-47.164341161941934,-421.4429538956281
defect1_py,SLICE_BLOCK_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,138.3016990363956,781.9365291673137,-47.164341161941934,-827.6437482682586
defect1_py,SLICE_BLOCK_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,218.7248250995196,1381.419947996966,33.258784901182054,-228.16032943860637
defect1_py,SLICE_BACKWARD_SLICE_FORWARD,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,SLICE_BACKWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,185.46604019833754,1609.5802774355723,0.0,0.0
defect1_py,SLICE_FORWARD_SLICE_UNION,1,0,185.46604019833754,1609.5802774355723,156.0801066523054,1025.6692722865782,-29.385933546032135,-583.911005148994
defect1_py,BASELINE,1,0,185.46604019833754,1609.5802774355723,153.73110979725664,1325.9308220013386,-31.734930401080902,-283.6494554342337
defect2_py,CODE_ERROR,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_TEST,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_DOCSTRING,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_SLICE_BLOCK,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_SLICE_BACKWARD,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_SLICE_FORWARD,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,CODE_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,ERROR_TEST,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,ERROR_DOCSTRING,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,ERROR_SLICE_BLOCK,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,ERROR_SLICE_BACKWARD,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,ERROR_SLICE_FORWARD,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,ERROR_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,TEST_DOCSTRING,1,0,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,TEST_SLICE_BLOCK,1,1,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,TEST_SLICE_BACKWARD,1,1,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,TEST_SLICE_FORWARD,1,0,85.83671966625714,327.74020236207275,103.72627427729671,446.8208738098935,17.88955461103957,119.08067144782075
defect2_py,TEST_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,DOCSTRING_SLICE_BLOCK,1,0,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,DOCSTRING_SLICE_BACKWARD,1,1,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,DOCSTRING_SLICE_FORWARD,1,1,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,DOCSTRING_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,39.863137138648355,68.33680652339717,-45.973582527608784,-259.4033958386756
defect2_py,SLICE_BLOCK_SLICE_BACKWARD,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,SLICE_BLOCK_SLICE_FORWARD,1,0,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,SLICE_BLOCK_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,SLICE_BACKWARD_SLICE_FORWARD,1,1,85.83671966625714,327.74020236207275,51.89147427955947,148.26135508445563,-33.94524538669767,-179.47884727761712
defect2_py,SLICE_BACKWARD_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,100.07820003461549,509.4890183580425,14.241480368358353,181.74881599596972
defect2_py,SLICE_FORWARD_SLICE_UNION,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect2_py,BASELINE,1,1,85.83671966625714,327.74020236207275,85.83671966625714,327.74020236207275,0.0,0.0
defect3_py,CODE_ERROR,1,0,66.60791492653966,177.62110647077242,68.53238859703687,164.4777326328885,1.924473670497207,-13.143373837883928
defect3_py,CODE_TEST,1,1,66.60791492653966,177.62110647077242,64.52932501298082,193.58797503894246,-2.0785899135588437,15.966868568170042
defect3_py,CODE_DOCSTRING,1,1,66.60791492653966,177.62110647077242,64.52932501298082,193.58797503894246,-2.0785899135588437,15.966868568170042
defect3_py,CODE_SLICE_BLOCK,1,0,66.60791492653966,177.62110647077242,79.95445336320968,310.93398530137097,13.346538436670016,133.31287883059855
defect3_py,CODE_SLICE_BACKWARD,1,1,66.60791492653966,177.62110647077242,64.52932501298082,193.58797503894246,-2.0785899135588437,15.966868568170042
defect3_py,CODE_SLICE_FORWARD,1,0,66.60791492653966,177.62110647077242,68.53238859703687,164.4777326328885,1.924473670497207,-13.143373837883928
defect3_py,CODE_SLICE_UNION,1,1,66.60791492653966,177.62110647077242,64.52932501298082,193.58797503894246,-2.0785899135588437,15.966868568170042
defect3_py,ERROR_TEST,1,1,66.60791492653966,177.62110647077242,64.52932501298082,193.58797503894246,-2.0785899135588437,15.966868568170042
